Customer_ID,TotalSpending,Recency,Frequency
18274,175.92,30,11
18275,741.85,578,19
18276,1656.52,43,94
18277,1180.05,58,64
18278,414.20000000000005,73,24
18279,231.33999999999997,519,13
18280,488.15000000000003,277,30
18281,201.14,180,17
18282,178.05,7,12
18283,2664.9,3,938
18284,461.68,431,28
18285,427.0,660,12
18286,1296.43,476,67
18287,4182.99,42,155
